0.10030395136778134, 0.0020000000000000018
0.17157224297700274, 0.0006732447042387783
0.3009118541033436, -0.0016923076923076874
0.3348171389351899, -0.00196793274860985
0.4972252181586432, -0.002967347970529062
0.6596332973820964, -0.002593520636714499
0.8220413766055498, -0.0020817953358611314
0.899696048632219, -0.0016923076923076874
0.9844494558290029, -0.004415943678735112
1.1003039513677813, -0.007692307692307693
1.1468575350524564, -0.008380874892877428
1.3092656142759096, -0.010360436752643708
1.4716736934993628, -0.012902656151471223
1.634081772722816, -0.015072359940708713
1.7964898519462693, -0.018243195833230967
1.9588979311697228, -0.021920375823473878
2.121306010393176, -0.02518134367070171
2.2837140896166295, -0.02903913612701224
2.4461221688400823, -0.03625659476830349
2.4984802431610946, -0.03907692307692307
2.608530248063536, -0.04059430508807705
2.702127659574468, -0.04169230769230769
2.754054319050887, -0.04559694328252392
2.895558388077262, -0.05471091105429815
3.053946465339739, -0.06101263352496185
3.2163545445631927, -0.06534491609955041
3.3009118541033438, -0.06723076923076923
3.3787626237866455, -0.06428958695373259
3.4984802431610946, -0.05969230769230768
3.522678693989607, -0.057678635106277784
3.6384547504657316, -0.04899231521167005
3.6990881458966562, -0.044153846153846155
3.7204627904696537, -0.04118357559405947
3.776742817923326, -0.03250378047000438
3.830610844200412, -0.024198090081961048
3.8828708696931074, -0.016335995288313837
3.8996960486322187, -0.013538461538461537
