0.0880712166172107, 0.002266666666666665
0.12385381256327485, 0.0017550042319309008
0.20568959469469134, 0.0005947193005237418
0.28852962492737666, -0.0002871803037431137
0.3703374039956017, -0.00036111327533220813
0.457177767313605, -0.00022831332206122053
0.5347348498881017, -0.0004732211648456313
0.6171627742154827, -0.0013016837640133332
0.6981175062330761, -0.0019828349999830436
0.7813959341670914, -0.000860148032723022
0.8676488166352703, 0.0001102392871647033
0.8897725024727992, 0.0005333333333333318
0.9456592159662746, -0.0005201229277582986
1.0283084049741893, -0.0020942475003246346
1.1071799659599382, -0.003462867112236907
1.193132100587859, -0.0036428169501796313
1.2785900510504329, -0.0040843048392183254
1.357576324114779, -0.003912565467688178
1.439726290893664, -0.0038043111284248813
1.4904451038575666, -0.0037333333333333333
1.5165132227806617, -0.00392854674248821
1.604157243956268, -0.0040293381811885905
1.6878626810157393, -0.00434567196671448
1.7685251096527985, -0.004041760810284381
1.853405614528141, -0.003854263925919558
1.9290181515476574, -0.003857651487069404
2.01506779791852, -0.0040296931134484685
2.0965074634022813, -0.0044181314420900005
2.179584798356887, -0.004544699822533872
2.267313080953001, -0.004985451211715458
2.3442243926084587, -0.005472847682119206
2.426680422635774, -0.0063960264900662245
2.506508982404994, -0.007135854625645267
2.591000577853454, -0.006247664805436514
2.6768254398815134, -0.005615328463379707
2.69564787339268, -0.005266666666666668
2.755436902294472, -0.006490793403454096
2.838135170956127, -0.008230316409124352
2.920280892714166, -0.009674236227348811
2.920027564341907, -0.010874348785871969
3.0113920360003084, -0.011046348959009656
3.090669431561723, -0.012220918346096407
3.143009007307145, -0.014377640105390587
3.193435738881137, -0.016321707137601178
3.237499543287268, -0.018194211429973024
3.3026706231454, -0.02093333333333333
3.4155439148396334, -0.023567981972038264
3.502848664688427, -0.02553333333333333
3.577936805000853, -0.025070432411375125
3.6621321727856464, -0.024614561360477474
3.7317330221136293, -0.022039180770174145
3.7061813664740924, -0.024627673008865057
3.78246835179012, -0.019242407342860465
3.8125209313101367, -0.017340792378296735
3.8425735108301535, -0.01543917741373301
3.8827515344456023, -0.013810419426048564
3.8963652504049064, -0.012081578191247068
